Date,1
1950-01-01,0
1951-01-01,0
1952-01-01,0
1953-01-01,0
1954-01-01,0
1955-01-01,0
1956-01-01,10.87
1957-01-01,10.87
1958-01-01,10.87
1959-01-01,10.87
1960-01-01,10.87
1961-01-01,10.84
1962-01-01,10.94
1963-01-01,10.86
1964-01-01,10.93
1965-01-01,10.63
1966-01-01,11.21
1967-01-01,11.55
1968-01-01,9.77
1969-01-01,360.58
1970-01-01,387.25
1971-01-01,429.47
1972-01-01,491.85
1973-01-01,496.3
1974-01-01,409.75
1975-01-01,415.36
1976-01-01,433.47
1977-01-01,445.75
1978-01-01,462.23
1979-01-01,484.24
1980-01-01,498.54
1981-01-01,531.71
1982-01-01,431.73
1983-01-01,485.73
1984-01-01,494.17
1985-01-01,565.03
1986-01-01,628.81
1987-01-01,682.05
1988-01-01,690.45
1989-01-01,580.82
1990-01-01,494.9
1991-01-01,1133.47
1992-01-01,1332.73
1993-01-01,1372.95
1994-01-01,1177
1995-01-01,1248.94
1996-01-01,875.66
1997-01-01,1595.13
1998-01-01,1110.3
1999-01-01,952.39
2000-01-01,1460.16
2001-01-01,1603.55
2002-01-01,1662.8
2003-01-01,1391.24
2004-01-01,1438.57
2005-01-01,1891.51
2006-01-01,2032.54
2007-01-01,1449.41
2008-01-01,1649.66
2009-01-01,1657.6
2010-01-01,1441.85
2011-01-01,1224.51
2012-01-01,1346.33
2013-01-01,1206.03
2014-01-01,1413.64
2015-01-01,1360.48
2016-01-01,1034.34
2017-01-01,1268.45
2018-01-01,1334.21
2019-01-01,919.05
2020-01-01,1125.58
